library_id	archive_sample_id	archive_sample_master_depth	field_sample_country_region	field_sample_age_estimate_oldest	field_sample_age_estimate_youngest	min_master_age	max_master_age	mean_master_age	median_master_age
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008957424			Denmark	130.0	115.0				
LV7008957424			Denmark	130.0	115.0				
LV7008957424			Denmark	130.0	115.0				
LV7008957424			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960966			Denmark	130.0	115.0				
LV7008960966			Denmark	130.0	115.0				
LV7008960966			Denmark	130.0	115.0				
LV7008960966			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960930			Denmark	130.0	115.0				
LV7008960930			Denmark	130.0	115.0				
LV7008960930			Denmark	130.0	115.0				
LV7008960930			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960942			Denmark	130.0	115.0				
LV7008960942			Denmark	130.0	115.0				
LV7008960942			Denmark	130.0	115.0				
LV7008960942			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008959391			Denmark	130.0	115.0				
LV7008959391			Denmark	130.0	115.0				
LV7008959391			Denmark	130.0	115.0				
LV7008959391			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960906			Denmark	130.0	115.0				
LV7008960906			Denmark	130.0	115.0				
LV7008960906			Denmark	130.0	115.0				
LV7008960906			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960991			Denmark	130.0	115.0				
LV7008960991			Denmark	130.0	115.0				
LV7008960991			Denmark	130.0	115.0				
LV7008960991			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960979			Denmark	130.0	115.0				
LV7008960979			Denmark	130.0	115.0				
LV7008960979			Denmark	130.0	115.0				
LV7008960979			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960955			Denmark	130.0	115.0				
LV7008960955			Denmark	130.0	115.0				
LV7008960955			Denmark	130.0	115.0				
LV7008960955			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960967			Denmark	130.0	115.0				
LV7008960967			Denmark	130.0	115.0				
LV7008960967			Denmark	130.0	115.0				
LV7008960967			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	424.0	374.0				
LV7008960928			Denmark	424.0	374.0				
LV7008960928			Denmark	424.0	374.0				
LV7008960928			Denmark	424.0	374.0				
LV7008960928			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
LV7008960916			Denmark	424.0	374.0				
LV7008960916			Denmark	424.0	374.0				
LV7008960916			Denmark	424.0	374.0				
LV7008960916			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
LV7008960904			Denmark	424.0	374.0				
LV7008960904			Denmark	424.0	374.0				
LV7008960904			Denmark	424.0	374.0				
LV7008960904			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
LV7008960989			Denmark	424.0	374.0				
LV7008960989			Denmark	424.0	374.0				
LV7008960989			Denmark	424.0	374.0				
LV7008960989			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
LV7008960977			Denmark	424.0	374.0				
LV7008960977			Denmark	424.0	374.0				
LV7008960977			Denmark	424.0	374.0				
LV7008960977			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
LV7008960965			Denmark	424.0	374.0				
LV7008960965			Denmark	424.0	374.0				
LV7008960965			Denmark	424.0	374.0				
LV7008960965			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	130.0	115.0				
			Cambodia						
			Denmark	130.0	115.0				
LV7008960939			denmark	430.0	380.0				
LV7008960939			denmark	430.0	380.0				
LV7008960939			denmark	430.0	380.0				
LV7008960939			denmark	430.0	380.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Cambodia						
			Denmark	130.0	115.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	130.0	115.0				
			Cambodia						
			Denmark	130.0	115.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	424.0	374.0				
			Denmark	130.0	115.0				
			Cambodia						
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960976			Denmark	130.0	115.0				
LV7008960976			Denmark	130.0	115.0				
LV7008960976			Denmark	130.0	115.0				
LV7008960976			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960988			Denmark	130.0	115.0				
LV7008960988			Denmark	130.0	115.0				
LV7008960988			Denmark	130.0	115.0				
LV7008960988			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960940			Denmark	130.0	115.0				
LV7008960940			Denmark	130.0	115.0				
LV7008960940			Denmark	130.0	115.0				
LV7008960940			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960952			Denmark	130.0	115.0				
LV7008960952			Denmark	130.0	115.0				
LV7008960952			Denmark	130.0	115.0				
LV7008960952			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960964			Denmark	130.0	115.0				
LV7008960964			Denmark	130.0	115.0				
LV7008960964			Denmark	130.0	115.0				
LV7008960964			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Cambodia						
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960915			Denmark	130.0	115.0				
LV7008960915			Denmark	130.0	115.0				
LV7008960915			Denmark	130.0	115.0				
LV7008960915			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960903			Denmark	130.0	115.0				
LV7008960903			Denmark	130.0	115.0				
LV7008960903			Denmark	130.0	115.0				
LV7008960903			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Cambodia						
			Denmark	130.0	115.0				
			Cambodia						
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Denmark	130.0	115.0				
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Denmark	130.0	115.0				
LV7008886684									
									
LV7008886451									
			Cambodia						
			Cambodia						
			Denmark	130.0	115.0				
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
LV7008960963			denmark	430.0	380.0				
LV7008960963			denmark	430.0	380.0				
LV7008960963			denmark	430.0	380.0				
LV7008960963			denmark	430.0	380.0				
			Cambodia						
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960927			Denmark	130.0	115.0				
LV7008960927			Denmark	130.0	115.0				
LV7008960927			Denmark	130.0	115.0				
LV7008960927			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960943			Denmark	130.0	115.0				
LV7008960943			Denmark	130.0	115.0				
LV7008960943			Denmark	130.0	115.0				
LV7008960943			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960931			Denmark	130.0	115.0				
LV7008960931			Denmark	130.0	115.0				
LV7008960931			Denmark	130.0	115.0				
LV7008960931			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960919			Denmark	130.0	115.0				
LV7008960919			Denmark	130.0	115.0				
LV7008960919			Denmark	130.0	115.0				
LV7008960919			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960907			Denmark	130.0	115.0				
LV7008960907			Denmark	130.0	115.0				
LV7008960907			Denmark	130.0	115.0				
LV7008960907			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960980			Denmark	130.0	115.0				
LV7008960980			Denmark	130.0	115.0				
LV7008960980			Denmark	130.0	115.0				
LV7008960980			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960992			Denmark	130.0	115.0				
LV7008960992			Denmark	130.0	115.0				
LV7008960992			Denmark	130.0	115.0				
LV7008960992			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008886616									
									
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960956			Denmark	130.0	115.0				
LV7008960956			Denmark	130.0	115.0				
LV7008960956			Denmark	130.0	115.0				
LV7008960956			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960968			Denmark	130.0	115.0				
LV7008960968			Denmark	130.0	115.0				
LV7008960968			Denmark	130.0	115.0				
LV7008960968			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
			Denmark	130.0	115.0				
LV7008960932			Denmark	130.0	115.0				
LV7008960932			Denmark	130.0	115.0				
